osm_type,osm_id,place,name,name:uk,wikidata,lat,lon
node,337523503,village,Koziivka,Козіївка,Q4226560,50.3668759,29.1178505
node,337523507,village,Staryky,Старики,Q4439877,50.365288,25.127758
node,337523511,hamlet,Mudre,Мудре,Q4305781,50.3594875,32.7573355
node,337523515,village,Nedra,Недра,Q4316137,50.362011,31.510509
node,337523520,village,Kocheriv,Кочерів,Q4236723,50.3583971,29.3458555
node,337523523,hamlet,Vyshnivka,Вишнівка,Q4112821,50.362011,27.54925
node,337523527,village,Zavadske,Завадське,Q4182871,50.358498,35.846752
node,337523529,village,Tymofiivka,Тимофіївка,Q6700415,50.358627,35.7877399
node,337523533,village,Skryhove,Скригове,Q4422513,50.355392,24.924301
node,337523537,village,Pishchanka,Піщанка,Q4360013,50.3610488,28.6901142
node,337523548,village,Tsyliuryky,Цилюрики,Q4505675,50.3609746,35.9585769
node,337523553,village,Nova Petrivshchyna,Нова Петрівщина,Q4322256,50.3606443,32.9729919
node,337523556,village,Budne,Будне,Q4098160,50.360641,34.785118
node,337523565,hamlet,Liubarska Huta,Любарська Гута,Q4271372,50.3599247,27.9089151
node,337523571,village,Zeremlia,Зеремля,Q4191511,50.360641,27.60178
node,337523576,village,Marakuchka,Маракучка,Q4361320,50.360298,35.06081
node,337523581,village,Buzhany,Бужани,Q4098301,50.360298,24.8188
node,337523587,village,Bilenchenkivka,Біленченківка,Q4081818,50.3599523,33.9199309
node,337523591,village,Bezsaly,Безсали,Q4081033,50.35989,33.151626
node,337523596,hamlet,Kopiiky,Копійки,Q4232275,50.3625964,35.4003838
node,337523601,village,Andriivka,Андріївка,Q4065636,50.359573,24.434414
node,337523606,village,Shevchenkove,Шевченкове,Q4522204,50.359268,35.57888
node,337523611,village,Bilousivka,Білоусівка,Q4082882,50.361691,32.8979482
node,337523615,village,Kovhanivka,Ковганівка,Q4225725,50.3539015,29.6229167
node,337523629,village,Tsarivka,Царівка,Q4503155,50.3557449,29.2708415
node,337523635,village,Rylivka,Рилівка,Q4401947,50.3624664,27.2863675
node,337523643,village,Ivanynychi,Іваниничі,Q4195735,50.3558955,25.8695342
node,337523650,village,Hurbyntsi,Гурбинці,Q4152255,50.3585859,32.4807179
node,337523657,village,Sotnykivka,Сотниківка,Q4429864,50.358582,31.8346
node,337523664,village,Ostrivok,Острівок,Q4338995,50.361023,23.879911
node,337523668,village,Spirne,Спірне,Q4438028,50.358089,35.33559
node,337523678,village,Ostroverkhivka,Островерхівка,Q4338932,50.3549185,33.9043913
node,337523682,village,Lebedyn,Лебедин,Q4255899,50.3626384,31.148573
node,337523687,village,Hraniv,Гранів,Q4147945,50.362865,36.223965
node,337523693,village,Kiblytske,Кіблицьке,Q4219976,50.3572067,33.849544
node,337523698,village,Novosilky,Новосілки,Q4325744,50.355579,30.461655
node,337523703,village,Seredniaky,Середняки,Q4417525,50.3554509,33.6593726
node,337523708,village,Bobrytsia,Бобриця,Q4088716,50.356522,30.18597
node,337523713,village,Bachmanivka,Бачманівка,Q4080045,50.356598,27.019106
node,337523718,village,Pivche,Півче,Q4347763,50.356522,26.12583
node,337523724,village,Pidluzhzhia,Підлужжя,Q4367856,50.349537,25.69618
node,337523729,village,Yablunivka,Яблунівка,Q4535886,50.3642043,25.460016
node,337523733,village,Zalisne,Залісне,Q4185197,50.355316,34.938721
node,337523737,hamlet,Zaluzhany,Залужани,Q4185516,50.355492,34.889832
node,337523741,hamlet,Koziatyn,Козятин,Q4227139,50.355492,34.860649
node,337523745,village,Zelene,Зелене,Q4190707,50.355492,32.021709
node,337523748,village,Mylcha,Мильча,Q4293832,50.355492,25.55592
node,337523752,village,Chervone,Червоне,Q4512307,50.3552738,31.9506329
node,337523758,town,Lokhvytsia,Лохвиця,Q269512,50.3595181,33.2741725
node,337523762,village,Pliasheva,Пляшева,Q4366021,50.354794,25.197483
node,337523766,village,Pisky,Піски,Q4359631,50.3491906,25.1201353
node,337523770,village,Khrypuny,Хрипуни,Q4501405,50.354118,37.30442
node,337523774,village,Olizarka,Олізарка,Q4333808,50.354118,28.16242
node,337523779,village,Dubrivka,Дубрівка,Q4169725,50.347229,27.412647
node,337523784,hamlet,Ovcharenky,Овчаренки,Q4330880,50.354713,34.533813
node,337523789,village,Karpylivka,Карпилівка,Q4215716,50.353432,34.40987
node,337523794,village,Yasnohorodka,Ясногородка,Q4539386,50.353432,30.011221
node,337523798,village,Nyzy,Низи,Q4319558,50.3581509,24.0226081
node,337523802,village,Mohylativ,Могилатів,Q7224667,50.3527817,34.3267489
node,337523806,village,Voroniv,Воронів,Q4125667,50.354557,23.908598
node,337523810,village,Stara Moshchanytsia,Стара Мощаниця,Q4439731,50.3529532,26.0509395
node,337523813,village,Rzhyshchiv,Ржищів,Q4394270,50.3525574,24.7610722
node,337523816,village,Bratenytsia,Братениця,Q4095883,50.352402,35.607368
node,337523819,village,Peremyshel,Перемишель,Q4350649,50.3509165,26.924029
node,337523823,village,Piddubne,Піддубне,Q775054,50.353511,23.7132209
node,337523831,village,Borshchivka Persha,Борщівка Перша,Q4094918,50.3469572,26.1897154
node,337523836,village,Toboliv,Тоболів,Q4459127,50.351711,24.49951
node,337523841,village,Andriivka,Андріївка,Q4065601,50.3532269,35.9885527
node,337523846,village,Novohorodetske,Новогородецьке,Q4323457,50.351621,29.2181401
node,337523851,village,Sosnivka,Соснівка,Q6728433,50.3510267,36.1003769
node,337523856,village,Kharkivtsi,Харківці,Q4496379,50.3503394,33.1787009
node,337523861,village,Hroziv,Грозів,Q4150110,50.3518926,26.4241556
node,337523866,hamlet,Sofiivka,Софіївка,Q4429936,50.348831,34.487457
node,337523870,village,Konovalove,Коновалове,Q7253558,50.3502868,33.6147307
node,337523875,village,Morozivka,Морозівка,Q4303067,50.348339,31.208132
node,337523880,village,Staryi Kryvyn,Старий Кривин,Q4441073,50.3508897,26.7057051
node,337523885,village,Pozdymyr,Поздимир,Q4368844,50.3501238,24.3203044
node,337523890,village,Lantrativka,Лантратівка,Q4254050,50.349651,34.685211
node,337523895,village,Zapadyntsi,Западинці,Q4186388,50.3539377,33.2139679
node,337523899,village,Mala Supoivka,Мала Супоївка,Q4277386,50.349312,31.663971
node,337523903,village,Chekhivtsi,Чехівці,Q4515252,50.349312,28.2486
node,337523908,village,Kruhlyk,Круглик,Q4241917,50.3490929,27.2458868
node,337523913,village,Tiahliv,Тяглів,Q4467838,50.349312,23.942972
node,337523917,village,Shyrokyi Yar,Широкий Яр,Q4524367,50.3489716,35.8466579
node,337523920,village,Husarshchyna,Гусарщина,Q4152632,50.348969,34.39991
node,337523925,village,Dubovets,Дубовець,Q4169387,50.3493878,28.4423556
node,337523928,village,Vachiv,Вачів,Q4105493,50.3470121,26.9744485
node,337523935,town,Hirnyk,Гірник,Q4144737,50.3327139,24.1952995
node,337523938,village,Rudykiv,Рудиків,Q4399396,50.348099,33.854843
node,337523941,village,Henzerivka,Гензерівка,Q4135418,50.348181,32.0444984
node,337523947,hamlet,Sheremetiv,Шереметів,Q4523092,50.3472544,28.0845325
node,337523950,village,Pereluh,Перелуг,Q4350515,50.347946,34.519279
node,337523953,village,Sukha Lokhvytsia,Суха Лохвиця,Q4447008,50.3451302,32.8558529
node,337523956,village,Tochevyky,Точевики,Q4461531,50.3465606,26.3629144
node,337523960,village,Burkachi,Буркачі,Q4099615,50.348961,25.029621
node,337523963,hamlet,Obortiv,Обортів,Q4329686,50.338898,24.49159
node,337523966,village,Sadove,Садове,Q4404724,50.347252,31.54038
node,337523969,village,Suimy,Суйми,Q4445665,50.3418106,26.1074095
node,337523979,village,Kariv,Карів,Q4215589,50.3508574,23.7889278
node,337523982,village,Mala Vovcha,Мала Вовча,Q4276791,50.3464132,37.2702665
node,337523985,village,Cheremoshne,Черемошне,Q4512740,50.346218,28.413389
node,337523987,village,Velbivno,Вельбівно,Q4106964,50.3459031,26.5750647
node,337523990,village,Chabany,Чабани,Q546706,50.341434,30.427101
node,337523992,village,Pyriatyn,Пирятин,Q4363515,50.345879,25.59334
node,337523995,village,Postolne,Постольне,Q4374292,50.345833,35.943607
node,337523998,village,Baliasne,Балясне,Q4077144,50.3469893,33.7825798
node,337524001,village,Berestivka,Берестівка,Q2067931,50.34553,27.48058
node,337524004,village,Merva,Мерва,Q4290747,50.345798,25.067165
node,337524007,village,Volytsia-Barylova,Волиця-Барилова,Q4123175,50.345188,24.815371
node,337524011,hamlet,Lymareve,Лимареве,Q4261755,50.344002,34.49876
node,337524014,village,Tarasivka,Тарасівка,Q4451759,50.3372,30.321604
node,337524020,village,Zirka,Зірка,Q4192293,50.347698,27.34861
node,337524022,village,Trostianets,Тростянець,Q4463828,50.3422415,25.8812019
node,337524026,village,Kovali,Ковалі,Q4225462,50.343384,35.921875
node,337524029,village,Pysarivshchyna,Писарівщина,Q4363583,50.3448619,33.9275477
node,337524032,village,Pisochky,Пісочки,Q4359851,50.3382235,33.4271146
node,337524036,hamlet,Musiivka,Мусіївка,Q4308348,50.3470198,28.3809425
node,337524038,village,Domashiv,Домашів,Q4165735,50.341122,23.854321
node,337524040,village,Orikhanove,Оріханове,Q4336250,50.345249,33.889919
node,337524042,village,Horodyshche,Городище,Q4145204,50.343472,28.81748
node,337524044,village,Dukhovnyche,Духовниче,Q4171301,50.343128,34.638859
node,337524046,village,Matiashi,Матяші,Q4285515,50.342442,34.383091
node,337524049,hamlet,Kozak,Козак,Q4207503,50.3408534,28.9669112
node,337524052,hamlet,Ziatynets,Зятинець,Q4195033,50.340485,27.915943
node,337524055,village,Styrkivtsi,Стирківці,Q4444764,50.340309,25.008064
node,337524058,village,Mykolaiv,Миколаїв,Q967586,50.342983,24.977877
node,337524061,village,Baryliv,Барилів,Q601309,50.342098,24.86755
node,337524065,village,Snihy,Сніги,Q4425395,50.3429995,35.9607498
node,337524072,village,Riabyna,Рябина,Q4402326,50.3493765,35.2218073
node,337524075,village,Bilashiv,Білашів,Q4081559,50.3411804,26.4025124
node,337524078,village,Bondari,Бондарі,Q4093239,50.340912,25.961809
node,337524082,village,Mistechko,Містечко,Q4291336,50.3390565,29.5865304
node,337524085,village,Kolomie,Колом’є,Q4228406,50.3347118,26.7540031
node,337524087,village,Novyi Svit,Новий Світ,Q4326780,50.341412,26.167721
node,337524090,village,Uvyn,Увин,Q4468851,50.341412,24.912189
node,337524094,hamlet,Dziubivka,Дзюбівка,Q4160917,50.341068,31.735041
node,337524097,village,Virlia,Вірля,Q4112053,50.3423827,27.7042618
node,337524100,village,Stupno,Ступно,Q4444724,50.3386457,26.0185918
node,337524103,village,Vechirky,Вечірки,Q4110257,50.3387467,32.273864
node,337524106,village,Hrypaky,Грипаки,Q4149734,50.3400341,33.8461139
node,337524107,village,Rudenka,Руденька,Q4399371,50.340038,28.84976
node,337524108,village,Korchyn,Корчин,Q4234493,50.3390287,24.3968098
node,337524110,village,Volsvyn,Волсвин,Q4124148,50.34029,24.286594
node,337524112,village,Nahoriany,Нагоряни,Q4311707,50.3355766,25.927477
node,337524115,village,Cherniakiv,Черняків,Q4514497,50.3337508,37.4616736
node,337524118,village,Studenytsia,Студениця,Q4444495,50.3392486,28.900445
node,337524121,village,Huta-Yustynivka,Гута-Юстинівка,Q4152954,50.3417409,28.3016059
node,337524124,hamlet,Borzivshchyna,Борзівщина,Q4093672,50.339008,34.758339
node,337524128,village,Malyi Karashyn,Малий Карашин,Q4278913,50.3486757,29.6338407
node,337524130,hamlet,Sytysko,Ситисько,Q4421084,50.338112,27.51656
node,337524134,village,Semyduby,Семидуби,Q4415453,50.3424625,25.8134402
node,337524137,village,Oliivka,Оліївка,Q4333802,50.3439043,28.6854007
node,337524140,village,Kamianka,Кам’янка,Q4210933,50.338669,28.587799
node,337524143,village,Mykytychi,Микитичі,Q4319867,50.338669,25.650669
node,337524150,village,Novoselytsia,Новоселиця,Q4325255,50.3408659,28.6292887
node,337524153,village,Raduzhne,Радужне,Q4387943,50.3378409,26.4251016
node,337524156,village,Chervona Slobidka,Червона Слобідка,Q4512136,50.3379941,33.0730214
node,337524159,village,Ulashanivka,Улашанівка,Q6686568,50.3421995,26.8585526
node,337524163,village,Martynivka,Мартинівка,Q4282816,50.337467,35.930786
node,337524166,village,Veresy,Вереси,Q4107713,50.337639,28.76152
node,337524169,village,Krasnyi Yar,Красний Яр,Q4239651,50.3385418,37.4095157
node,337524172,village,Udovychenky,Удовиченки,Q4469499,50.337292,34.362492
node,337524175,village,Yaremivshchyna,Яремівщина,Q4538553,50.337292,33.552921
node,337524180,suburb,Zavodske,Заводське,Q4183188,50.336948,35.162769
node,337524183,hamlet,Prystan,Пристань,Q4379182,50.338455,34.841553
node,337524186,village,Osivtsi,Осівці,Q4338310,50.3369513,29.4688573
node,337524190,village,Nova Moshchanytsia,Нова Мощаниця,Q4322205,50.3301322,26.070901
node,337524193,hamlet,Rozumivka,Розумівка,Q4388794,50.3357735,31.7943046
node,337524197,village,Yurivka,Юрівка,Q4535092,50.3361459,30.3645441
node,337524200,village,Stremilche,Стремільче,Q4443856,50.336609,25.04471
node,337524211,hamlet,Krasylivka,Красилівка,Q4237781,50.3373664,29.3200918
node,337524215,hamlet,Lisova Poliana,Лісова Поляна,Q4259802,50.33558,28.03505
node,337524219,village,Pletenivka,Плетенівка,Q4364893,50.3347047,36.9314069
node,337524223,village,Shevchenkove,Шевченкове,Q4522256,50.335533,31.72163
node,337524225,village,Korzhi,Коржі,Q4233015,50.334888,31.3512
node,337524227,village,Sabanivka,Сабанівка,Q4403440,50.336552,24.644623
node,337524230,village,Shevchenko,Шевченко,Q4522166,50.3356605,26.9546529
node,337524232,village,Krupets,Крупець,Q4242197,50.33339,26.8057477
node,337524234,village,Mezhyrichchia,Межиріччя,Q4288770,50.330349,24.218149
node,337524240,village,Marianivka,Мар’янівка,Q4283615,50.336159,29.721041
node,337524243,village,Cherkasivka,Черкасівка,Q4513049,50.333172,31.74156
node,337524246,village,Ostriv,Острів,Q4338774,50.334679,25.216801
node,337524253,village,Snihy,Сніги,Q4425396,50.3330747,35.9995929
node,337524258,village,Okhrimivka,Охрімівка,Q4340555,50.3336382,37.2165824
node,337524262,village,Vysoke,Високе,Q4129409,50.332489,34.277691
node,337524265,village,Vyhoda,Вигода,Q4128759,50.3344646,28.5245455
node,337524269,village,Derevianche,Дерев’янче,Q4158866,50.3301159,26.3989568
node,337524274,village,Korchivka,Корчівка,Q4234530,50.333496,24.813396
node,337524277,village,Korchyk,Корчик,Q4234486,50.332142,27.13829
node,337524319,village,Vidrodzhenivske,Відродженівське,Q4110700,50.331799,35.7529494
node,337524322,village,Krynytsia,Криниця,Q4241055,50.3318144,33.2381302
